"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","Accession","Protein","B73_S34","Mo17_S34","H_S34","acs_S34","S1_HMP","S2_HMP","S34_HMP","S1_acs_B73","S2_acs_B73","S34_acs_B73","S1_B73_Mo17","S2_B73_Mo17","S34_B73_Mo17","cor_HMP_acs","cor_HMP_B73Mo17"
438678.2052,782836.7741,1062219.585,1109327.603,720118.0042,1500966.797,1681821.024,2894269.22,375296.1693,1204039.737,1245084.46,1918787.535,295792.5425,793217.7546,976809.1839,1551290.659,"Zm00001d020780_T001"," glutathione transferase23",2171547.188,4576090.244,3163871.995,2528099.8429,-0.626525400827582,0.0764444357430125,-0.0926912240255534,-0.568577351108586,0.0190054409966231,0.219330138286555,-0.715070306401616,-0.9391086294455,-1.07539220036518,0.832189243701386,-0.806002873978697
122828.5972,221279.963,289188.2629,234083.3321,220818.4768,377149.1691,344167.0809,408121.2633,137745.5512,346449.9677,353607.4132,405340.2383,105835.935,213969.3599,265642.379,302381.7284,"Zm00001d034350_T002","IAP-like protein 1",523271.595,752288.3442,758947.6515,568024.1074,-0.31892195102512,0.211466613030308,0.250941590636322,-0.214816934930246,-0.0484686007765532,0.118392213587786,-0.84621440249439,-0.769262427146838,-0.523725791140475,0.885518551000922,0.722726704636451
132513.864,317016.8225,310123.1877,257000.0603,179570.3335,411676.4256,403539.2477,607468.6223,91898.63551,407135.093,473811.2641,606839.4001,62251.4966,228313.3306,353440.0406,428122.6504,"Zm00001d012865_T028","LUC7 related protein",567123.248,1011007.87,1080650.6642,781562.691,-0.76381996172513,0.160195956819056,0.453683150895953,-1.08996287986281,-0.473544301922093,0.462699302162273,-0.438405717969257,-0.376951436952061,-0.834060024858982,0.898214755455568,-0.646100713082035
165253.7003,221520.0802,295800.1433,220609.5509,283413.9345,626529.6916,454720.2808,579145.6294,123755.4462,400548.8578,378972.3708,529329.1308,86960.14649,251036.9351,279065.7179,328137.3893,"Zm00001d052163_T001","Protein DCL chloroplastic",516409.6942,1033865.9102,908301.5016,607203.1072,-0.85815510079301,-0.0821707094674562,0.228718453041305,-0.926256300597547,0.180462162582989,0.233663089769624,-0.778228116021312,-1.49994540017283,-1.00146109515669,0.951776585713347,-0.497939960612936
440788.1514,733802.5018,1046107.52,736952.8315,815319.3962,1557704.926,1470951.915,1862079.441,513828.6238,1427961.796,1479042.213,1977399.705,235924.3186,700727.8365,858609.1218,1123678.914,"Zm00001d018452_T001","F-box protein PP2-B10",1783060.3515,3333031.356,3456441.918,1982288.0358,-0.289600827031255,0.317660419567508,0.434245557623418,-0.901761307766133,-0.0665376146588244,0.152811073253424,-0.887279892615209,-1.08595824307186,-0.902479354989545,0.996852610323275,-0.398797174674403
659874.2558,1413246.529,1972165.276,1456095.547,1286442.264,3529961.834,3214389.468,3735388.885,626551.1963,2651579.318,2801453.434,3724065.03,493005.5893,1889747.792,2145042.105,2633113.732,"Zm00001d045430_T002","ATP-dependent Clp protease proteolytic subunit  ",3428260.823,6949778.353,6525518.464,4778155.837,-0.635242043601656,0.101404185842034,0.33063054900454,-0.420587131029439,0.419180549817748,0.478977033039227,-0.963123670891268,-1.32063943146973,-1.01949009292005,0.976187097245791,-0.380180011666612
286191.4263,462746.9529,743900.5383,517915.6721,577260.5412,1127103.778,1008114.356,1434212.136,294852.3831,881753.8279,957366.4422,1464573.888,247303.996,542533.7149,652812.7905,824479.9038,"Zm00001d040274_T002","Importin subunit alpha  ",1261816.2104,2442326.492,2421940.3302,1477292.6943,-0.550123070515939,0.149556519823043,0.387023641907671,-0.210694901224065,0.229489304088667,0.227453903778784,-1.01224216033873,-1.28432496229956,-0.952754283599486,0.948996371021294,-0.0207310703593113
3569939.139,5270577.699,6001180.218,3500429.034,5233910.514,8739418.896,6304812.689,6949596.84,5502161.367,16942473.4,12082488.8,12388026.57,1552416.169,4314028.111,3767278.551,4328933.339,"Zm00001d009146_T004","S-adenosylmethionine synthase  ",9501609.252,13254409.529,24470515.37,8096211.89,0.321863943595915,1.27418790126065,1.10479630929871,-1.20138411459784,-0.288925524468343,-0.230924829979739,-0.55198977920958,-0.729576252950551,-0.480228617871352,0.957353239987014,-0.427111412951545
2994857.351,6497664.789,9427813.425,6523582.287,3728936.816,10653443.15,10882573.49,15961002.54,1681607.65,8007642.325,12675971.22,18435999.67,1699332.981,5968469.678,8455939.048,11105627.06,"Zm00001d007394_T001","Rubredoxin-like superfamily protein",15951395.712,26843576.03,31111970.89,19561566.108,-0.999434423003431,-0.0988523353178583,0.540028495010479,-0.817518713669659,-0.122560247377898,0.294339215591734,-0.31627706476211,-0.713326556208209,-0.75089421419541,0.99591801425966,-0.873438086078196
305514.8581,495789.1366,687914.5004,540675.9171,409169.5529,805023.8282,754102.7983,1088814.544,306977.8274,1043010.989,994799.0854,1429893.386,153008.4112,502485.9456,593124.0674,816752.8926,"Zm00001d043727_T001"," farnesyl diphosphate synthase3",1228590.4175,1842917.3423,2424692.4714,1409876.96,-0.219171864523954,0.681340816454212,0.658854750898233,-0.997631581185251,0.0193565846522458,0.198565228052435,-0.42145625102244,-0.699304826324858,-0.584987329280058,0.974353349293201,-0.933778505681706
345281.5956,596331.1081,809593.1337,623173.4721,573381.7383,1323465.186,1155296.071,1481385.629,364394.5946,1155807.165,1096363.139,1458211.825,298418.423,693361.4675,792993.3237,1039276.014,"Zm00001d035752_T001","STIP1 and U box-containing protein 1%3B STIP1 homology and U box-containing protein 1  ",1432766.6058,2636681.7,2554574.964,1832269.3377,-0.334034689869376,0.267947481043686,0.328250050340583,-0.210436833081136,0.217494065112613,0.354827973333132,-0.731722519879857,-1.15013474176417,-0.879919802464826,0.985017818538946,-0.728891782650288
105005.2398,186074.7315,254275.5092,173833.1295,149414.6301,418457.7383,342490.8522,452185.0749,81115.40394,379272.9864,360574.5097,464088.2695,53174.01587,200003.0553,228806.4105,280946.7473,"Zm00001d046552_T002","Charged multivesicular body protein 4b%3B Putative SNF domain containing family protein  ",428108.6387,794675.9271,824662.7792,509753.1578,-0.6491635322702,0.327416790219934,0.431705951229584,-0.981667988155316,0.104139884973134,0.251821859802839,-0.508860097436486,-1.16919977247222,-0.89238969430469,0.999323507003615,-0.882182617915404
788495.9863,1528573.967,2761451.904,1675775.435,1198009.938,3622005.91,3071016.936,4297187.607,577860.3634,2715551.141,3146900.907,5042815.452,524526.451,1827749.071,2426350.51,3631601.416,"Zm00001d039841_T001","Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 2",4437227.339,7368204.543,8189716.359,6057951.926,-0.781440274864012,0.0765101663048532,0.47243457071288,-0.588087883891398,0.257881653224332,0.449171658634454,-0.603464559580931,-1.24460253505295,-0.731654640750526,0.98208450616258,-0.322624474347608
2263027.712,3731431.903,5855329.963,4192630.419,3256092.533,9355622.111,8740951.959,13423610.66,2001870.927,6828628.425,7767173.916,14624976.19,1585939.338,4641454.108,5715221.003,7554943.509,"Zm00001d014679_T001"," acidic ribosomal protein P3",10047960.382,22164562.619,22392150.106,13270164.512,-0.463089360149487,0.0615273646837164,0.475371400950486,-0.51291666211975,0.314847496196277,0.401283575135978,-0.524887448002932,-1.32610423222573,-1.14135221261665,0.907076132814822,-0.750412104909681
265101.7156,492284.4559,700487.858,520319.2698,543594.9897,1255791.162,1258888.011,1583239.407,308016.5931,1031055.787,958918.2038,1379693.384,173269.1726,506068.8957,636889.9034,821323.5919,"Zm00001d034320_T001","Inosine-5'-monophosphate dehydrogenase  ",1220807.1278,2842127.418,2338611.5878,1458213.4953,-0.392590661654962,0.238354800251651,0.203130146354104,-0.613531008155654,0.0398416187558457,0.256366667766793,-1.03598615228122,-1.35103247240316,-1.21913594418087,0.933714592181882,-0.943132522846481
286602.7342,447580.1156,952822.857,827459.049,430826.3507,838538.1016,1213054.881,1418977.463,227660.8147,692422.6807,1174045.68,1447264.385,310293.3833,454900.9448,911471.4661,1185505.28,"Zm00001d013047_T002","Serine/threonine-protein phosphatase  ",1780281.906,2632032.344,2621310.065,2096976.7461,-0.655950239850688,0.10670162872721,0.248752469823243,0.11458056012116,0.0234064871126749,0.236205154404981,-0.588054119338629,-0.905730394733369,-0.564071509176566,0.290235026661979,-0.258821298041211
1377386.854,2670571.238,4066001.837,2957430.3,2860394.952,6203418.572,5509805.047,6697040.235,1538698.649,5465162.539,5146489.866,7088276.869,1021944.624,3450114.425,3949672.154,5184431.271,"Zm00001d022462_T001","60S ribosomal protein L18-3",7023432.137,12206845.282,12234766.735,9134103.425,-0.461598598007551,0.300681507110326,0.347607020243985,-0.430616789658992,0.369495841572571,0.379086921481144,-1.05428054947534,-1.21591510427849,-0.797442291641877,0.998569494003678,0.233699003497682
138223.876,252066.4997,330342.6543,219512.6241,192698.4768,430936.9588,377042.9242,502742.6762,97602.05146,349243.921,389773.8493,566112.7594,119974.5497,276613.5265,365639.3944,461849.5419,"Zm00001d042057_T001","Non-specific phospholipase C2",549855.2784,879785.6004,955886.6087,827488.9363,-0.761509367938755,0.0323421201975136,0.419258602750273,-0.204278441920283,0.134067313539291,0.589688070838802,-0.47933832766128,-0.773672441817403,-0.678100036531253,0.968625818995565,-0.743814496641339
1202306.563,1773062.129,2123831.022,1584699.45,1858314.038,3043770.991,2810821.601,3199741.767,1169787.779,2883987.639,2598841.198,3048080.09,704227.5138,1931179.009,1929963.373,2204072.694,"Zm00001d022160_T004"," caltractin1",3708530.472,6010563.368,5646921.288,4134036.067,-0.387577395209288,0.259980038710061,0.216642711457918,-0.771691301229493,0.123238809988574,0.156703352170794,-0.628189524547188,-0.779616726710556,-0.696652597273545,0.993209043775842,-0.882296018616887
152954.1035,253831.9566,412300.6445,289336.6201,305704.5048,632248.2206,463677.8645,841179.8129,172431.2304,487751.7878,505990.7532,1187120.795,160796.4696,302726.2118,411786.045,671812.1971,"Zm00001d038954_T005","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",701637.2646,1304857.6774,1693111.5482,1083598.2421,-0.411399620974194,0.138709913552005,0.754999506879202,0.0721369189923824,0.254139886394096,0.627032680409109,-0.999038999160892,-1.31661736044619,-0.895095180877834,0.995402265186331,0.402583552908195
341003.9253,674386.0351,917730.8031,692479.2514,450506.6458,1088487.417,937163.6155,1399908.095,308589.7208,1101314.539,1138544.429,1687933.284,220397.5623,743664.7332,846251.2224,1192530.503,"Zm00001d006611_T001","alpha/beta-Hydrolases superfamily protein",1610210.0545,2337071.7105,2826477.713,2038781.7254,-0.358918612371571,0.321297651642819,0.518145815861059,-0.629680079107596,0.141077694993345,0.340458424318297,-0.401760042372146,-0.690678162969673,-0.537453099813175,0.999844552065972,-0.69338318947826
299935.4984,480050.9888,573523.1283,524054.5841,465831.0499,728883.5459,695296.8212,961367.0311,265984.3491,749293.3125,723240.7017,1035317.952,207366.6238,481639.7282,543884.3023,707733.5386,"Zm00001d029420_T001","Protein WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 1",1097577.7124,1656663.8523,1758558.6537,1251617.8409,-0.52556328097917,0.309866357496937,0.352738355721683,-0.532468572943034,0.00476674776681537,0.18947103709471,-0.635154525136904,-0.602500682453341,-0.593957808885873,0.970142612951339,0.989822344982935
2642347.594,7293159.19,11064036.19,7093518.136,4727658.436,19178285.84,18926408.1,21150988.24,1795220.471,10895851.59,14491157.39,17649711.91,1479576.936,8498180.13,10719678.77,14144990.28,"Zm00001d011901_T001","Tetratricopeptide repeat (TPR)-like superfamily protein",18157554.326,40077396.34,32140869.3,24864669.05,-1.03750476742088,-0.28065799322381,0.14252367919371,-0.836635545200612,0.220610039202183,0.45352733242807,-0.839305545534279,-1.39485798798691,-1.14221888924755,0.974387043146492,-0.630290696578476
123266.2611,251946.5674,342487.2602,245385.6862,253483.6125,532265.0183,459222.3488,635484.7048,130128.4327,474956.0148,436435.1671,580221.0447,99446.12246,259895.3332,315403.0148,382892.5899,"Zm00001d017523_T002","protein_coding",587872.9464,1094707.0536,1016656.2118,698295.6047,-0.533670806451788,0.276550957146189,0.27315680507035,-0.309790952699945,0.0448129276413375,0.248333504592076,-1.04011450391557,-1.07902695138543,-0.896968560121912,0.911068537328837,0.319646883963986
732518.8662,1507039.905,1986087.18,1402061.648,1143849.65,3136753.061,2917240.903,4063615.996,628068.3128,2250905.287,2737993.121,3781649.802,436855.3526,1414695.253,1726059.416,2278334.159,"Zm00001d031860_T004","7-hydroxymethyl chlorophyll a reductase chloroplastic",3388148.828,6980856.899,6519642.923,4004393.575,-0.57894980933399,-0.0447983013059782,0.330587293895095,-0.745710249674623,-0.0912263107070772,0.241086529610826,-0.642959611627599,-1.05755433970161,-1.04290688991755,0.996317783305606,-0.858277468920908
811774.4455,1326214.138,1673325.096,1148972.689,1174567.025,2405261.625,2030359.941,2528820.045,682585.8633,2099627.696,1907099.804,2524496.267,602521.7545,1637798.886,1673654.859,2117353.938,"Zm00001d011004_T005","Serine/arginine-rich splicing factor RS2Z32",2822297.785,4559179.986,4431596.071,3791008.797,-0.541031215917449,0.170387217809281,0.263916716719505,-0.430065593124237,0.304444471768397,0.425711587323481,-0.532978210936986,-0.85888008736383,-0.691904147678871,0.999439158677516,-0.801121622521903
234000.5883,412588.1812,549388.6991,442088.1103,439408.9568,1071128.889,904507.0745,1131699.204,238404.8909,805855.2291,732982.4079,1000528.411,186341.9191,457274.9369,647265.2846,656579.0371,"Zm00001d005495_T001","Ras-related protein RABA2a",991476.8094,2036206.2785,1733510.8189,1303844.3217,-0.498070337348073,0.11937657788483,0.195482636290932,-0.328559900348905,0.148359352558942,0.395120689465485,-0.909052120700901,-1.37635768992001,-1.03823278809329,0.960323206098866,-0.649076834797709
7231994.652,13893068.77,18239801.43,15599481.33,14150599.3,32218125.15,30099390.04,43553358.18,7477630.681,27798036.98,27308587.9,42158220,5169901.081,18194557.74,20347984.06,30413518.57,"Zm00001d026458_T002","Cysteine protease 1  ",33839282.76,73652748.22,69466807.9,50761502.63,-0.515783755414846,0.269865986663556,0.370166001785935,-0.484256934088455,0.389141679468238,0.58503578596739,-0.968397638736059,-1.21350723843956,-1.1220403676782,0.995129616904549,-0.881444436008626
273708.3254,518966.8625,700285.2989,639075.484,496624.582,1186892.21,1093443.886,2376167.378,305648.7041,953445.0576,1004674.781,2453444.752,160033.2839,480395.4336,627490.2788,885332.8669,"Zm00001d009084_T001","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",1339360.7829,3469611.264,3458119.533,1512823.1457,-0.33360760594827,0.160723245489875,0.524259197600698,-0.77426732826295,-0.111419983803432,0.175698710325552,-0.859516356124936,-1.19347459319759,-1.37322940098553,0.990104675039525,-0.977574016660218
2425318.797,4344963.703,5932039.652,3997737.929,4425359.347,11352383.68,9929954.751,12561510.12,2144051.821,8698114.756,8745362.218,11818050.99,1664003.987,5462612.669,5925096.722,7671094.622,"Zm00001d042772_T002","Ribosomal protein  ",9929777.581,22491464.871,20563413.208,13596191.344,-0.675907030885876,0.148253861987066,0.343140370329372,-0.543515505170574,0.33024700610545,0.45336926266746,-0.867620213947976,-1.38557922433994,-1.17954431900101,0.996084913355979,-0.825254242795949
97032.52718,143695.6329,196506.4631,131229.4133,136092.0438,279147.3788,252705.5827,381659.2615,92010.95828,264124.2737,254542.8803,379093.7297,54120.86985,147510.9874,170435.5952,217823.0469,"Zm00001d017613_T001","Protein LYK2",327735.8764,634364.8442,633636.61,388258.6421,-0.341223472409101,0.321094759486533,0.39746775821718,-0.842283420648655,0.0378062009937563,0.244484427739196,-0.488042373834859,-0.958010792189331,-0.95277921106368,0.992023057748476,-0.991978568218816
74890.71804,122822.434,162610.9982,117049.2128,104355.06,246337.3679,200423.5118,226551.8904,74251.20215,233112.1226,187032.3774,240783.8644,45878.75484,139470.274,154481.7608,177492.659,"Zm00001d036831_T001","E3 ubiquitin-protein ligase RGLG1",279660.211,426975.4022,427816.2418,331974.4198,-0.271452849153136,0.336778565979701,0.276024794268677,-0.706960685247051,0.183383567285116,0.247397072169227,-0.478641728863029,-1.00406139392217,-0.610477952227247,0.981791165153947,-0.792589887405038
179469.6964,401171.829,617493.8784,459139.0321,396217.4953,1067363.527,963194.3093,1195050.098,199657.9124,945289.0874,796128.5891,1165962.419,117526.9169,494308.2575,521340.3901,763972.1625,"Zm00001d004386_T001","Phosphoglycerate mutase family protein",1076632.9105,2158244.4073,1962091.0081,1285312.5526,-0.527754867704216,0.364449505577365,0.278680960672634,-0.610749052893416,0.301190706241866,0.255592794340173,-1.142552320571,-1.41175941277992,-1.00333181858685,0.998449756545687,-0.257655663404265
78392.28702,137294.0356,146392.1938,116032.552,331848.9102,795595.186,771092.3799,743295.3868,91828.43301,397675.3792,405728.0061,444069.0407,50305.43833,166073.299,143731.5586,166636.9237,"Zm00001d003088_T001","Protein LOW PSII ACCUMULATION 1 chloroplastic",262424.7458,1514387.7667,849797.0468,310368.4823,-1.15945954504326,-0.230114529550608,-0.0641012224993456,-0.639997342494311,0.274551185211945,0.242078292481032,-2.08174291603871,-2.5347655941895,-2.52875898910554,0.972135675278746,-0.979174239794119
238025.1034,467367.2167,770077.1339,561627.5246,452712.486,1029654.999,1032388.188,1301968.61,287924.7745,1000523.445,1010291.108,1333661.167,172241.0288,522062.9635,667051.2859,911906.4286,"Zm00001d033046_T003","NagB/RpiA/CoA transferase-like superfamily protein",1331704.6585,2334356.798,2343952.275,1578957.7145,-0.262445805121782,0.418659342885353,0.354712224588886,-0.466684893992325,0.159667273428473,0.24569837415085,-0.927481361378399,-1.13953257678045,-0.809750927355671,0.970482496906433,-0.236941029351403
298523.3927,516363.5737,633708.1807,524544.3634,526273.3077,1138608.338,1091691.539,1424654.042,310121.7999,995748.1748,957255.1405,1148643.235,151459.7609,483989.6481,593574.8341,723505.5904,"Zm00001d021120_T001","ARM repeat superfamily protein",1158252.5441,2516345.581,2105898.3755,1317080.4245,-0.411203617972306,0.267046103535494,0.196849340536749,-0.978909431137451,-0.0934110404144187,0.185393591900896,-0.817968236497467,-1.14081243368612,-1.11938021633786,0.908038751642284,-0.997996239097285
1924952.427,4078784.047,6038288.619,4824651.381,4336041.203,10140246.78,10973121.17,13961481.71,2131009.707,7952691.403,9247246.913,12297463.68,1467239.166,5047576.348,5601028.139,7897426.169,"Zm00001d006871_T001","40S ribosomal protein Sa-1",10862940,24934602.88,21544710.593,13498454.308,-0.554854468625444,0.161691960825451,0.267473153822315,-0.391718736301633,0.30745170242387,0.313379601298827,-1.17155567420107,-1.31388173303739,-1.19873461202227,0.9897954222884,-0.531293446194011
226640.9493,490668.4661,656561.755,435591.315,401921.3344,1273686.224,1193495.559,1877702.333,216465.3553,942295.4083,1236161.413,2055891.522,161979.7148,540008.8179,649303.2151,791945.5613,"Zm00001d034248_T003","protein_coding",1092153.07,3071197.892,3292052.935,1441248.7764,-0.537919563196184,0.0951107021793305,0.661242354095774,-0.484595398216952,0.138234409111612,0.400144312640102,-0.826504609512609,-1.37618944809901,-1.49162640465535,0.97032135798084,-0.887843610998332
208863.7116,360045.4871,526277.4475,442428.94,692740.5817,1392901.434,1400083.789,1543285.195,348118.5318,1008494.398,1162626.284,1422340.109,188654.1589,333318.1042,479789.0917,617231.8947,"Zm00001d039848_T001","NAD(P)-binding Rossmann-fold superfamily protein",968706.3875,2943368.984,2584966.393,1097020.9864,-0.372915768642448,0.202420757841953,0.402211358209079,-0.146817952591886,-0.111279504291137,0.179459765547314,-1.72975333392828,-1.95184208292311,-1.60333705174091,0.796650466366321,0.182560183390012
484613.182,1040275.48,1528670.638,1200541.013,727378.126,2266857.381,2403409.628,2636106.518,289616.9135,1938279.539,2100507.921,3223203.642,288451.8837,1433213.095,1639929.342,2286553.802,"Zm00001d027573_T001","protein_coding",2729211.651,5039516.146,5323711.563,3926483.144,-1.06516158956921,0.229195645848198,0.454754045655484,-0.748502963405954,0.462287504872472,0.524753423481377,-0.585871892974871,-1.12372800150295,-0.884800944057677,0.989012930748478,-0.813692466415839
1864130.126,3575826.569,5107078.433,3734277.5,1844208.57,4947724.819,5139328.114,6450628.378,1404334.961,5143791.779,5686199.008,7070832.266,1255016.747,4888029.235,5735023.003,6742008.835,"Zm00001d030010_T001","protein_coding",8841355.933,11589956.492,12757031.274,12477031.838,-0.400885929235724,0.27137758034765,0.320510754434735,-0.570795955449447,0.450976147719907,0.496935225083773,0.0155007451526091,-0.468488497055168,-0.390535603458786,0.999727726888188,-0.978908270563065
59613.53612,121790.5586,173661.0864,125290.9683,118324.8785,257401.2088,238836.5103,331087.1885,80593.33726,244255.4716,252078.9559,376710.0555,47062.66352,131151.8293,146409.748,193792.8867,"Zm00001d028088_T003","Ubiquitin system component Cue protein",298952.0547,569923.6988,628789.0114,340202.6347,-0.142645523966407,0.36546323821558,0.533426114611075,-0.341056980305577,0.106835632851877,0.186480187411838,-0.989041582789635,-1.0796165311777,-0.930854658073786,0.992217949868669,0.177832744322033
192513.9151,324673.4047,498564.9141,427518.8507,297083.5198,584039.0434,662396.5913,888543.8323,201374.0728,541993.7098,654898.0667,916574.9382,125293.6862,348777.1635,541290.7749,733407.534,"Zm00001d014112_T001","Actin-related protein 7",926083.7648,1550940.4236,1571473.0049,1274698.3089,-0.28171805322854,0.254452266323516,0.343509532704114,-0.61964901283298,0.103316368915288,0.460941238428557,-0.625905847324415,-0.847075604925671,-0.743928671995008,0.964382688734365,-0.812355222403717
250031.8065,419994.6109,527748.3995,371501.9792,422537.9404,1008754.288,903386.1989,1170231.664,243473.093,770772.1172,759639.3763,1068157.49,181161.9924,421447.307,502333.959,618652.0885,"Zm00001d036796_T004","Zinc finger CCCH domain-containing protein 52",899250.3787,2073617.8629,1827796.8663,1120986.0475,-0.465921541727318,0.109623901382778,0.298250220219803,-0.464831320339619,0.00498144790993016,0.317973554528391,-0.756969257719866,-1.26413208471556,-1.2053552842561,0.982089822800257,-0.927105961527485
299106.0791,515707.4081,700603.0939,478160.1656,549243.0511,1060643.104,1002170.171,1330827.009,315763.7585,1065479.308,990846.3679,1319820.475,213680.8223,575829.818,649042.2497,803357.6645,"Zm00001d012446_T002","V-type proton ATPase subunit a1",1178763.2595,2332997.18,2310666.8429,1452399.9142,-0.425812518048913,0.434914212349301,0.396114831389791,-0.485199799451198,0.159089727526278,0.30116475065515,-0.876787479692187,-1.04031461017081,-0.984910564103008,0.964597329909244,-0.962998363233617
123189.4435,258628.0206,393529.7933,279269.3727,200083.1823,500999.2054,462999.8912,607134.247,122563.884,497227.1153,505470.043,665833.5064,77326.24507,265929.5178,336100.0387,428887.7263,"Zm00001d030220_T001","alpha/beta-Hydrolases superfamily protein",672799.166,1070134.1382,1171303.5494,764987.765,-0.399217426043931,0.388613358636131,0.426597642448914,-0.67184856895132,0.0401653333068545,0.185260756696147,-0.699721276565629,-0.953929725380021,-0.669543823240069,0.988614456919434,-0.356457379403373
853638.8027,1422756.617,1731920.536,1350568.021,1182886.84,2196342.797,2062086.221,2460711.13,784091.7261,2359436.251,2179371.13,2690243.525,491979.7328,1459902.048,1615176.859,1881683.09,"Zm00001d031014_T001"," MAP kinase kinase kinase51",3082488.557,4522797.351,4869614.655,3496859.949,-0.377015638596441,0.382811454169026,0.356805128018758,-0.795026871594331,0.037182685638712,0.181964477552076,-0.47061440452316,-0.626414353166824,-0.553119816872113,0.975314854694187,-0.906708433454979
184454.1246,324056.8816,447714.7825,382504.7475,256979.6408,631111.141,559484.7078,650296.2054,153108.8298,555820.741,511511.7573,638706.1317,117385.5208,351484.6632,415892.6022,519794.8784,"Zm00001d041595_T001","Translation elongation  factor EF1B/ribosomal protein S6 family protein",830219.53,1209780.9132,1150217.889,935687.4806,-0.527639500421137,0.218865132697305,0.173337715196023,-0.652007582939099,0.117214668497266,0.172533880302082,-0.478392016835525,-0.961647020366504,-0.543181029211443,0.98918468296003,-0.671723142519409
230304.5298,522925.3654,712845.6764,547011.9773,426253.8916,975307.7175,918026.1907,999742.9657,225152.1443,865999.709,814939.3621,1051348.154,114274.7639,359680.3488,455460.5296,560353.2361,"Zm00001d033077_T001","Membrane metalloprotease ARASP chloroplastic",1259857.6537,1917769.1564,1866287.5161,1015813.7657,-0.544023172003455,0.2091763612783,0.232221561439653,-1.01103594917219,-0.539889712576646,-0.310624808825427,-0.88817021826687,-0.899252420375539,-0.606168333741214,0.937783481947382,0.502988701409214
8764621.968,11192919.31,11278717.98,6781533.962,16130144.44,24446094.92,16580168.46,17559000.84,9383503.197,20975393.27,16155597.11,18805196.22,5479713.315,12752706.52,10433817.54,12140931.15,"Zm00001d018631_T001","Dirigent protein 11",18060251.942,34139169.3,34960793.33,22574748.69,-0.407643940381301,0.235240427495055,0.421704111744749,-0.677591449672716,0.188217098623762,0.32189190853599,-0.87999558567689,-1.12701765828295,-0.918609935375938,0.9944667395411,-0.397725661328662
294091.0493,471574.7385,636546.7839,450540.2006,322475.4311,740619.6617,579205.4289,806904.398,173174.2484,608355.3283,629688.9094,1055794.113,248073.8781,569433.3867,584160.5784,848656.0878,"Zm00001d018809_T001"," glutathione transferase6",1087086.9845,1386109.8269,1685483.0224,1432816.6662,-0.832032047194643,0.00536504150476625,0.446785044660197,-0.24549304721384,0.272040645313696,0.398386639770574,-0.132926371759783,-0.651246412622973,-0.350574188505136,0.971428037542066,-0.515464155102816
57354.20291,107566.4114,172044.3002,119078.721,87429.49416,236040.2995,213299.1574,241551.0545,43383.99748,208352.7257,209708.9424,250623.9627,36087.28645,163256.3615,204586.2992,237030.1995,"Zm00001d043880_T001","protein_coding",291123.0212,454850.2119,460332.9051,441616.4987,-0.738664264479877,0.278269760024419,0.303553706827119,-0.668408545457434,0.601911555949738,0.601165143619044,-0.608220841383699,-1.13380554057941,-0.643762596962807,0.999534722009812,-0.535941904015279
22556.67962,35497.24001,43194.71594,39928.23978,28194.45745,43865.73799,31735.65969,35511.4074,24974.67064,53732.4768,47993.32011,47403.30898,22559.47443,35580.98516,41118.861,46803.6566,"Zm00001d014773_T001"," calcium dependent protein kinase1",83122.95572,67247.06709,95396.62909,87922.5176,-0.0229744937550145,0.43732817851413,0.343493208014622,0.00017874123436651,0.00339960003842723,0.0809857423518275,-0.32185686492579,-0.305387684222398,0.305775607676829,0.329635059146307,0.314663595575025
863742.2125,1405153.922,1653595.157,1264733.206,1738358.914,3497150.79,2789107.776,3432666.176,991720.1349,3536644.303,2812141.039,3558366.798,600694.5714,1566784.333,1641453.664,2133901.047,"Zm00001d011081_T001","Cytochrome B5 isoform D",2918328.363,6221773.952,6370507.837,3775354.711,-0.391672079002378,0.528920967265072,0.479198069199613,-0.523969172228269,0.157078433904481,0.371469977458954,-1.00905327869788,-1.31545183004551,-1.09218375935159,0.936051938746198,-0.768568713140336
501228.9444,858077.2256,1102891.867,737689.3012,1768838.335,3930692.812,3454987.03,3857914.822,464648.4946,2208933.106,2586404.267,3088234.662,428301.6098,1354018.1,1345717.768,1395523.795,"Zm00001d017097_T001","Rhodanese-like domain-containing protein 11 chloroplastic",1840581.1682,7312901.852,5674638.929,2741241.563,-1.28852341737414,-0.116305427668581,0.310207786004151,-0.226842628476452,0.658067625477578,0.57466809371971,-1.81926056399928,-2.19560422098704,-1.99028262658529,0.877182624847078,-0.600178761231403
465698.9734,683425.7361,691842.3691,499236.3758,719639.7947,1100311.052,757620.5126,849933.0074,421587.2963,1082460.202,806543.6474,961444.127,330161.73,873504.1193,776815.0072,856517.3042,"Zm00001d030361_T001","Glucan endo-1%2C3-beta-glucosidase 7  ",1191078.7449,1607553.52,1767987.7744,1633332.3114,-0.491396138225508,0.279411239552461,0.337386366650706,-0.49622479885196,0.35402992959889,0.455549549674981,-0.627877265219225,-0.687054941333785,-0.432597973572678,0.998812107494678,0.386948537239668
